subject_id,Day,Month,Year,Inwhatformatisthecollectiondate,Country,Wasthecountrynamespecificallystatedonthelabel,Aregeographiccoordinatespresentonthelabel,Collector1,Collector2,HostInsectoftenprefacedEx,HostPlantoftenprefacedOn,Isthereanindicationofuncertaintyinthehostdata,Isitatypespecimen,BMRegistrationnumber,Day,EndMonth,EndYear,subject_CatalogueIRN,subject_MulIdentifier,subject_MulTitle,subject_MultimediaIRN,subject_EntCatBarcode,subject_SuperFamily,Expo
3327581,Not Shown,4 - April IV,1961,The collection date is shown as a single date.,Grenada,Yes,No,F.D. Bennett,,ova Saccarosydne saccharivora,Sugarcane,No,No,1962-1,,,,6481696,010156833_108834_1617267.jpg,010156833_108834_1617267,1432357,10156833,Chalcidoidea,3279
3327583,Not Shown,1 - January - I,1996,The collection date is shown as a single date.,Barbados,Yes,No,JR Bovell,[unclear][/unclear],[unclear][/unclear],[unclear][/unclear],Yes,No,1916-167,,,,6481904,010156834_108834_1617267.jpg,010156834_108834_1617267,1432587,10156834,Chalcidoidea,3279
3327584,Not Shown,6 - June - VI ,1982,The collection date is shown as a single date.,Ecuador,Yes,No,R. Morey,,Perkinsiella saccharicida eggs,Sugar cane,No,No,,,,,6480151,010156835_108834_1682982.jpg,010156835_108834_1682982,1430720,10156835,Chalcidoidea,3279
3327585,17,6 - June - VI ,1916,The collection date is shown as a single date.,Guyana,No,No,C. B. Williams.,,Tomaspis carmodyi,Imperata caudata,No,No,,,,,6482562,010156836_108834_1617267.jpg,010156836_108834_1617267,1433300,10156836,Chalcidoidea,3279
3327587,Not Shown,Not Shown,1978,The collection date is shown as a single date.,Philippines,Yes,No,[unclear][/unclear],,Nilaparvata lugens and Sogatella furcifera,,No,No,No BM number,Not Shown,Not Shown,1978,6480268,010156837_108834_1617267.jpg,010156837_108834_1617267,1430840,10156837,Chalcidoidea,3279
3327588,Not Shown,Not Shown,1919,There is no collection date.,Trinidad and Tobago,Yes,No,[unclear][/unclear],[unclear][/unclear],eggs of Peragrinus maidis,,No,No,1919-185,,,,6481797,010156838_108834_1617267.jpg,010156838_108834_1617267,1432471,10156838,Chalcidoidea,3279
3327589,Not Shown,Not Shown,1915,There is no collection date.,Barbados,Yes,No,J.R. Bovell,,,,No,No,1915-157,,,,6480689,010156839_108834_1617267.jpg,010156839_108834_1617267,1431280,10156839,Chalcidoidea,3279
3327590,,,,There is no collection date.,Not Shown,No,No,[unclear][/unclear],,,,No,No,,,,,6481121,010156840_108834_1682982.jpg,010156840_108834_1682982,1431738,10156840,Chalcidoidea,3279
3327592,8,6 - June - VI ,1916,The collection date is shown as a single date.,Guyana,No,No,C.B. WILLIAMS,C.B. Williams,,Sow Grass,No,No,,,,,6482292,010156841_108834_1617267.jpg,010156841_108834_1617267,1433009,10156841,Chalcidoidea,3279
3327593,Not Shown,Not Shown,1913,There is no collection date.,Trinidad and Tobago,Yes,No,P. [unclear]Lechmere Guppy[/unclear],,Bred from eggs of Peregrinus maidis,,No,Yes,1913-231,,,,6481304,010156842_108834_1617267.jpg,010156842_108834_1617267,1431933,10156842,Chalcidoidea,3279
3327594,Not Shown,4 - April IV,1961,The collection date is shown as a single date.,Grenada,Yes,No,F.D.Bennett,,ova Saccharosydne saccharivora,Sugarcane,No,No,1962-1,,,,6481588,010156843_108834_1617267.jpg,010156843_108834_1617267,1432243,10156843,Chalcidoidea,3279
3327596,9,3 - March - III,1972,The collection date is shown as a single date.,New Zealand,Yes,No,J. C. Watt,,,,,No,,,,,6482596,010156844_108834_28450.jpg,010156844_108834_28450,1433338,10156844,Chalcidoidea,3279
3327597,,,,There is no collection date.,Not Shown,No,No,[unclear][/unclear],,,,No,No,,,,,6480855,010156845_108834_1617267.jpg,010156845_108834_1617267,1431454,10156845,Chalcidoidea,3279
3327598,Not Shown,10 - October - X,,The collection date is shown as a single date.,India,Yes,No,,[unclear][/unclear],Nilaparvata lugens,[unclear][/unclear],No,No,,,,,6482660,010156846_108834_1617267.jpg,010156846_108834_1617267,1433405,10156846,Chalcidoidea,3279
3327600,17,6 - June - VI ,1916,The collection date is shown as a single date.,Guyana,No,No,C.B.Williams,,[unclear][/unclear],,No,No,,,,,6480197,010156847_108834_1617267.jpg,010156847_108834_1617267,1430768,10156847,Chalcidoidea,3279
3327601,Not Shown,6 - June - VI ,1982,The collection date is shown as a single date.,Ecuador,Yes,No,R. Morey,,Perkinsiella saccharicida eggs,Sugar cane,No,No,,,,,6482616,010156848_108834_1682982.jpg,010156848_108834_1682982,1433358,10156848,Chalcidoidea,3279
3327602,Not Shown,4 - April IV,1961,The collection date is shown as a single date.,Grenada,Yes,No,F. D. Bennett,,ova Saccharosydne saccharivora,Sugarcane,No,No,1962-1,,,,6480809,010156849_108834_1617267.jpg,010156849_108834_1617267,1431407,10156849,Chalcidoidea,3279
3327604,8,10 - October - X,1982,The collection date is shown as a single date.,United Kingdom,No,No,S B,,,,No,No,,Not Shown,10 - October - X,1982,6480676,010156850_108834_1617265.jpg,010156850_108834_1617265,1431266,10156850,Chalcidoidea,3279
3327605,Not Shown,5 - May - V,1982,The collection date is shown as a single date.,United Kingdom,No,No,,,,,No,No,,,,,6482278,010156851_108834_1617265.jpg,010156851_108834_1617265,1432994,10156851,Chalcidoidea,3279
3327606,18,6 - June - VI ,1909,The collection date is shown as a single date.,,No,No,Fredc Enock,,,,No,No,1919-185,,,,6480843,010156852_108834_469404.jpg,010156852_108834_469404,1431442,10156852,Chalcidoidea,3279
3327607,11,9 - September - IX,1977,The collection date is shown as a single date.,United Kingdom,No,No,Baki Ali (Abdul-Baki)'s,,,,No,No,,,,,6481600,010156853_108834_1617265.jpg,010156853_108834_1617265,1432256,10156853,Chalcidoidea,3279
3327609,14,6 - June - VI ,1976,The collection date is shown as a single date.,United Kingdom,Yes,No,Baki Ali,,,,,No,,,,,6481958,010156854_108834_1617265.jpg,010156854_108834_1617265,1432646,10156854,Chalcidoidea,3279
3327610,Not Shown,Not Shown,1981,The collection date is shown as a single date.,India,Yes,No,Cutlack[unclear][/unclear],,Brown Plant Hopper eggs,,No,Yes,,,,,6480212,010156855_108834_1684857.jpg,010156855_108834_1684857,1430784,10156855,Chalcidoidea,3279
3327611,Not Shown,Not Shown,1981,The collection date is shown as a single date.,India,Yes,No,,[unclear][/unclear],Brown plant Hopper,[unclear][/unclear],No,Yes,,,,,6482034,010156856_108834_1684857.jpg,010156856_108834_1684857,1432728,10156856,Chalcidoidea,3279
3327612,9,1 - January - I,1990,The collection date is shown as a single date.,Trinidad and Tobago,Yes,No,M. Jones,,,Sugar cane,No,No,,,,,6481820,010156857_108834_1617267.jpg,010156857_108834_1617267,1432496,10156857,Chalcidoidea,3279
3327614,7,6 - June - VI ,1978,The collection date is shown as a single date.,United Kingdom,Yes,No,Abdul Baki,,,,,No,,,,,6481176,010156858_108834_1682977.jpg,010156858_108834_1682977,1431798,10156858,Chalcidoidea,3279
3327615,5,6 - June - VI ,1916,The collection date is shown as a single date.,Guyana,No,No,C.B. Williams,,Anagrus Breviphragama,Em. from grass and cane trash,No,No,,,,,6481450,010156859_108834_1682977.jpg,010156859_108834_1682977,1432092,10156859,Chalcidoidea,3279
3327616,5,6 - June - VI ,1916,The collection date is shown as a single date.,Guyana,No,No,C. B. Williams,,,Grass and cane trash,No,No,,,,,6481829,010156860_108834_1682977.jpg,010156860_108834_1682977,1432505,10156860,Chalcidoidea,3279
3327618,30,6 - June - VI ,1977,The collection date is shown as a single date.,Sri Lanka,Yes,No,K. Yasumatsu,,eggs of brown leafhopper (Nilaparvata lugens),,No,No,,,,,6482153,010156861_108834_1684857.jpg,010156861_108834_1684857,1432853,10156861,Chalcidoidea,3279
3327619,Not Shown,Not Shown,1981,The collection date is shown as a single date.,India,Yes,No,Cultack,,Brown planthopper,,No,Yes,,,,,6481028,010156862_108834_1684857.jpg,010156862_108834_1684857,1431639,10156862,Chalcidoidea,3279
3327620,5,3 - March - III,1980,The collection date is shown as a single date.,Malaysia,Yes,No,C. L. Tan,C.L. Tan,Anagrus,,Yes,No,,,,,6481470,010156863_108834_1684857.jpg,010156863_108834_1684857,1432116,10156863,Chalcidoidea,3279
3327621,5,3 - March - III,1980,The collection date is shown as a single date.,Malaysia,Yes,No,,[unclear][/unclear],[unclear][/unclear],[unclear][/unclear],,Yes,,,,,6481777,010156864_108834_1684857.jpg,010156864_108834_1684857,1432447,10156864,Chalcidoidea,3279
3327622,8,10 - October - X,1981,The collection date is shown as a single date.,United Kingdom,No,No,S. B.,,,,No,No,,,,,6481579,010156865_108834_469404.jpg,010156865_108834_469404,1432234,10156865,Chalcidoidea,3279
3327624,2,6 - June - VI ,1980,The collection date is shown as a single date.,England,No,No,S.B.,,,,No,No,,,,,6480730,010156866_108834_469404.jpg,010156866_108834_469404,1431323,10156866,Chalcidoidea,3279
3327625,Not Shown,10 - October - X,1981,The collection date is shown as a single date.,England,No,No,SB,,,,No,No,,,,,6480142,010156867_108834_469404.jpg,010156867_108834_469404,1430711,10156867,Chalcidoidea,3279
3327626,12,9 - September - IX,,The collection date is shown as a single date.,United Kingdom,No,No,,,,,No,No,,,,,6481752,010156868_108834_469404.jpg,010156868_108834_469404,1432416,10156868,Chalcidoidea,3279
3327628,22,7 - July - VII,1912,The collection date is shown as a single date.,United Kingdom,No,No,,,,,,No,1919-185,,,,6482536,010156869_108834_469404.jpg,010156869_108834_469404,1433273,10156869,Chalcidoidea,3279
3327629,8,10 - October - X,1981,The collection date is shown as a single date.,United Kingdom,No,No,S.B.,,,,No,No,,,,,6481615,010156870_108834_469404.jpg,010156870_108834_469404,1432273,10156870,Chalcidoidea,3279
3327631,6,3 - March - III,1944,The collection date is shown as a single date.,Brazil,Yes,No,F.Plaumann,,,,No,Yes,1957-341,,,,6482595,010156871_108834_1684838.jpg,010156871_108834_1684838,1433337,10156871,Chalcidoidea,3279
3327632,Not Shown,Not Shown,1979,The collection date is shown as a single date.,India,Yes,No,[unclear][/unclear],,Brown plant hopper eggs,,No,No,,,,,6482308,010156872_108834_1684857.jpg,010156872_108834_1684857,1433030,10156872,Chalcidoidea,3279
3327633,12,8 - August - VIII,1940,The collection date is shown as a single date.,England,No,No,G.Salt.,,,,,No,,,,,6480698,010156873_108834_469404.jpg,010156873_108834_469404,1431291,10156873,Chalcidoidea,3279
3327634,8,10 - October - X,1981,The collection date is shown as a single date.,United Kingdom,No,No,S. B.,,,,No,No,,,,,6480523,010156874_108834_469404.jpg,010156874_108834_469404,1431105,10156874,Chalcidoidea,3279
3327636,8,10 - October - X,1981,The collection date is shown as a single date.,England,No,No,S.B.,,,,No,No,,Not Shown,10 - October - X,1981,6481311,010156875_108834_469404.jpg,010156875_108834_469404,1431941,10156875,Chalcidoidea,3279
3327637,6,3 - March - III,1944,The collection date is shown as a single date.,Brazil,Yes,No,F. Plaumann,F. Plaumann,,,,Yes,1957-341,,,,6482306,010156876_108834_1684838.jpg,010156876_108834_1684838,1433028,10156876,Chalcidoidea,3279
3327638,Not Shown,8 - August - VIII,1981,The collection date is shown as a single date.,England,No,No,S.[unclear][/unclear]B.,[unclear][/unclear],[unclear][/unclear],[unclear][/unclear],No,No,,,,,6482445,010156877_108834_469404.jpg,010156877_108834_469404,1433173,10156877,Chalcidoidea,3279
3327640,Not Shown,7 - July - VII,1981,The collection date is shown as a single date.,United Kingdom,No,No,,,,,,No,,,,,6480807,010156878_108834_469404.jpg,010156878_108834_469404,1431405,10156878,Chalcidoidea,3279
3327641,Not Shown,8 - August - VIII,1981,The collection date is shown as a single date.,England,No,No,S.B.,,,,,No,,,,,6480074,010156879_108834_469404.jpg,010156879_108834_469404,1430642,10156879,Chalcidoidea,3279
3327642,8,10 - October - X,1981,The collection date is shown as a single date.,Unclear/Illegible,No,No,S. B.,,,,No,No,,,,,6480407,010156880_108834_469404.jpg,010156880_108834_469404,1430985,10156880,Chalcidoidea,3279
3327644,Not Shown,8 - August - VIII,1981,The collection date is shown as a single date.,Not Shown,No,No,SB,,,,,No,,,,,6481129,010156881_108834_469404.jpg,010156881_108834_469404,1431747,10156881,Chalcidoidea,3279
3327645,Not Shown,Not Shown,1980,There is no collection date.,,No,No,,,[unclear][/unclear],[unclear][/unclear],No,No,,,,,6482007,010156882_108834_469404.jpg,010156882_108834_469404,1432698,10156882,Chalcidoidea,3279
3327647,21,3 - March - III,1990,The collection date is shown as a single date.,New Zealand,Yes,No,S. Tripitsyn[unclear][/unclear],,Edwardsiana crataegi eggs,Apple,No,No,,,,,6482547,010156883_108834_469404.jpg,010156883_108834_469404,1433284,10156883,Chalcidoidea,3279
3327648,Not Shown,10 - October - X,1981,The collection date is shown as a single date.,England,No,No,S. B.,,,,,No,,,,,6481371,010156884_108834_469404.jpg,010156884_108834_469404,1432003,10156884,Chalcidoidea,3279
3327649,Not Shown,10 - October - X,1981,The collection date is shown as a single date.,United Kingdom,No,No,[unclear]Mulaise[/unclear],,[unclear][/unclear],,No,No,,,,,6482179,010156885_108834_469404.jpg,010156885_108834_469404,1432886,10156885,Chalcidoidea,3279
3327650,Not Shown,9 - September - IX,1981,The collection date is shown as a single date.,England,No,No,S. C. B.,,,,,No,,,,,6480274,010156886_108834_469404.jpg,010156886_108834_469404,1430846,10156886,Chalcidoidea,3279
3327652,11,9 - September - IX,1977,The collection date is shown as a single date.,United Kingdom,Yes,No,Baki Ali (Abdul-Baki),,Anagrus atomius,,Yes,No,,,,,6480938,010156887_108834_469404.jpg,010156887_108834_469404,1431543,10156887,Chalcidoidea,3279
3327653,,,,There is no collection date.,Not Shown,No,No,FRED ENOCK,,,,No,No,1919-185,,,,6482663,010156888_108834_469404.jpg,010156888_108834_469404,1433408,10156888,Chalcidoidea,3279
3327654,8,10 - October - X,1982,The collection date is shown as a single date.,,No,No,S.B.,,,,No,No,,Not Shown,10 - October - X,1982,6481930,010156889_108834_469404.jpg,010156889_108834_469404,1432614,10156889,Chalcidoidea,3279
3327655,14,5 - May - V,Only two digits shown,The collection date is shown as a single date.,United Kingdom,No,No,S.B.,,,,,No,,,,,6482202,010156890_108834_469404.jpg,010156890_108834_469404,1432909,10156890,Chalcidoidea,3279
3327657,8,10 - October - X,1982,The collection date is shown as a single date.,United Kingdom,No,No,,,,,,No,,Not Shown,10 - October - X,Only two digits shown,6481396,010156891_108834_469404.jpg,010156891_108834_469404,1432029,10156891,Chalcidoidea,3279
3327658,8,10 - October - X,1982,The collection date is shown as a single date.,United Kingdom,No,No,SB,,,,,No,,,,,6480921,010156892_108834_469404.jpg,010156892_108834_469404,1431525,10156892,Chalcidoidea,3279
3327659,8,10 - October - X,1981,The collection date is shown as a single date.,United Kingdom,No,No,S. B.,,,,No,No,,,,,6480258,010156893_108834_469404.jpg,010156893_108834_469404,1430830,10156893,Chalcidoidea,3279
3327661,Not Shown,9 - September - IX,1960,The collection date is shown as a single date.,United Kingdom,No,No,S.B.,,Bred from Psocid ova Sept 1960,Aspen,No,Yes,,,,,6482334,010156894_108834_1684210.jpg,010156894_108834_1684210,1433058,10156894,Chalcidoidea,3279
3327662,Not Shown,4 - April IV,1965,The collection date is shown as a single date.,Kenya,Yes,No,T. F. Crowe,,,Tea leaves,No,No,1965-196,,,,6481723,010156895_108834_1616328.jpg,010156895_108834_1616328,1432386,10156895,Chalcidoidea,3279
3327663,,,,There is no collection date.,Not Shown,No,No,,,,,No,No,,,,,6480117,010156896_108834_1616328.jpg,010156896_108834_1616328,1430685,10156896,Chalcidoidea,3279
3327664,,,,There is no collection date.,Not Shown,No,No,[unclear][/unclear],,cobweb,,,No,,,,,6482037,010156897_108834_469404.jpg,010156897_108834_469404,1432731,10156897,Chalcidoidea,3279
3327666,7,8 - August - VIII,1911,The collection date is shown as a single date.,United Kingdom,No,No,C.O. Waterhouse,,,,,No,1919-185,,,,6480201,010156898_108834_469404.jpg,010156898_108834_469404,1430772,10156898,Chalcidoidea,3279
3327667,,,,There is no collection date.,Unclear/Illegible,No,No,R.S Baqnait,,,,,No,1919-185,,,,6480997,010156899_108834_469404.jpg,010156899_108834_469404,1431604,10156899,Chalcidoidea,3279
3327668,Not Shown,10 - October - X,1932,The collection date is shown as a single date.,England,Yes,No,E.J.MacGill,,enythnoueuna pallidifious (cicadell),,,No,,,,,6480030,010156900_108834_469404.jpg,010156900_108834_469404,1430598,10156900,Chalcidoidea,3279
3327670,8,10 - October - X,1981,The collection date is shown as a single date.,,No,No,,,,,No,No,,,,,6480832,010156901_108834_469404.jpg,010156901_108834_469404,1431430,10156901,Chalcidoidea,3279
3327671,30,7 - July - VII,Only two digits shown,The collection date is shown as a single date.,United Kingdom,Yes,No,Cheke,Turner,eggs of Mesopsocus immunis,,No,Yes,,,,,6481390,010156902_108834_1616329.jpg,010156902_108834_1616329,1432023,10156902,Chalcidoidea,3279
3327672,10,9 - September - IX,2014,There is no collection date.,Not Shown,No,No,[unclear][/unclear],[unclear][/unclear],Alaptus immaturus,,No,No,,,,,6480576,010156903_108834_1616328.jpg,010156903_108834_1616328,1431161,10156903,Chalcidoidea,3279
3327674,10,9 - September - IX,2014,There is no collection date.,Not Shown,No,No,,,,,No,No,,,,,6480067,010156904_108834_1615208.jpg,010156904_108834_1615208,1430635,10156904,Chalcidoidea,3279
3327675,8,10 - October - X,1981,The collection date is shown as a single date.,,No,No,SB,,,,No,No,,Not Shown,10 - October - X,1981,6482472,010156905_108834_469404.jpg,010156905_108834_469404,1433201,10156905,Chalcidoidea,3279
3327676,8,10 - October - X,1981,The collection date is shown as a single date.,United Kingdom,No,No,,,,,No,No,,Not Shown,10 - October - X,1981,6480678,010156906_108834_469404.jpg,010156906_108834_469404,1431268,10156906,Chalcidoidea,3279
3327678,8,10 - October - X,1981,The collection date is shown as a single date.,England,No,No,,,,,No,No,,,,,6481209,010156907_108834_469404.jpg,010156907_108834_469404,1431833,10156907,Chalcidoidea,3279
3327679,8,10 - October - X,1981,The collection date is shown as a single date.,United Kingdom,No,No,S. B.,,,,,No,,,,,6482372,010156908_108834_469404.jpg,010156908_108834_469404,1433098,10156908,Chalcidoidea,3279
